time_us,f_lfm_mhz,f_tan_mhz,f_kaiser_mhz,f_fosm_mhz
7.910552e+00,2.373047e+00,7.447227e-01,9.623922e-01,9.349688e-01
7.943105e+00,2.382813e+00,7.480090e-01,9.664765e-01,9.389296e-01
7.975659e+00,2.392578e+00,7.512982e-01,9.705624e-01,9.428916e-01
8.008213e+00,2.402344e+00,7.545903e-01,9.746497e-01,9.468550e-01
8.040767e+00,2.412109e+00,7.578854e-01,9.787384e-01,9.508198e-01
8.073320e+00,2.421875e+00,7.611833e-01,9.828287e-01,9.547859e-01
8.105874e+00,2.431641e+00,7.644843e-01,9.869204e-01,9.587533e-01
8.138428e+00,2.441406e+00,7.677882e-01,9.910137e-01,9.627221e-01
8.170981e+00,2.451172e+00,7.710950e-01,9.951084e-01,9.666923e-01
8.203535e+00,2.460938e+00,7.744049e-01,9.992047e-01,9.706638e-01
8.236089e+00,2.470703e+00,7.777178e-01,1.003302e+00,9.746368e-01
8.268643e+00,2.480469e+00,7.810337e-01,1.007402e+00,9.786111e-01
8.301196e+00,2.490234e+00,7.843527e-01,1.011503e+00,9.825868e-01
8.333750e+00,2.500000e+00,7.876747e-01,1.015605e+00,9.865640e-01
8.366304e+00,2.509766e+00,7.909998e-01,1.019709e+00,9.905425e-01
8.398857e+00,2.519531e+00,7.943279e-01,1.023814e+00,9.945225e-01
8.431411e+00,2.529297e+00,7.976592e-01,1.027921e+00,9.985039e-01
8.463965e+00,2.539062e+00,8.009936e-01,1.032030e+00,1.002487e+00
8.496519e+00,2.548828e+00,8.043312e-01,1.036140e+00,1.006471e+00
8.529072e+00,2.558594e+00,8.076719e-01,1.040252e+00,1.010457e+00
8.561626e+00,2.568359e+00,8.110158e-01,1.044365e+00,1.014444e+00
8.594180e+00,2.578125e+00,8.143628e-01,1.048480e+00,1.018432e+00
8.626733e+00,2.587891e+00,8.177131e-01,1.052597e+00,1.022422e+00
8.659287e+00,2.597656e+00,8.210666e-01,1.056715e+00,1.026414e+00
8.691841e+00,2.607422e+00,8.244233e-01,1.060835e+00,1.030407e+00
8.724395e+00,2.617188e+00,8.277833e-01,1.064956e+00,1.034402e+00
8.756948e+00,2.626953e+00,8.311465e-01,1.069079e+00,1.038398e+00
8.789502e+00,2.636719e+00,8.345130e-01,1.073204e+00,1.042395e+00
8.822056e+00,2.646484e+00,8.378829e-01,1.077330e+00,1.046394e+00
8.854609e+00,2.656250e+00,8.412560e-01,1.081458e+00,1.050395e+00
8.887163e+00,2.666016e+00,8.446325e-01,1.085588e+00,1.054397e+00
8.919717e+00,2.675781e+00,8.480123e-01,1.089720e+00,1.058400e+00
8.952271e+00,2.685547e+00,8.513955e-01,1.093853e+00,1.062406e+00
8.984824e+00,2.695313e+00,8.547821e-01,1.097987e+00,1.066412e+00
9.017378e+00,2.705078e+00,8.581721e-01,1.102124e+00,1.070421e+00
9.049932e+00,2.714844e+00,8.615655e-01,1.106262e+00,1.074430e+00
9.082485e+00,2.724609e+00,8.649624e-01,1.110402e+00,1.078442e+00
9.115039e+00,2.734375e+00,8.683627e-01,1.114543e+00,1.082455e+00
9.147593e+00,2.744141e+00,8.717665e-01,1.118687e+00,1.086469e+00
9.180146e+00,2.753906e+00,8.751737e-01,1.122832e+00,1.090485e+00
9.212700e+00,2.763672e+00,8.785845e-01,1.126979e+00,1.094503e+00
9.245254e+00,2.773438e+00,8.819988e-01,1.131127e+00,1.098523e+00
9.277808e+00,2.783203e+00,8.854166e-01,1.135278e+00,1.102543e+00
9.310361e+00,2.792969e+00,8.888380e-01,1.139430e+00,1.106566e+00
9.342915e+00,2.802734e+00,8.922629e-01,1.143584e+00,1.110590e+00
9.375469e+00,2.812500e+00,8.956915e-01,1.147739e+00,1.114616e+00
9.408022e+00,2.822266e+00,8.991236e-01,1.151897e+00,1.118644e+00
9.440576e+00,2.832031e+00,9.025594e-01,1.156056e+00,1.122673e+00
9.473130e+00,2.841797e+00,9.059988e-01,1.160217e+00,1.126704e+00
9.505684e+00,2.851562e+00,9.094419e-01,1.164380e+00,1.130736e+00
9.538237e+00,2.861328e+00,9.128887e-01,1.168545e+00,1.134770e+00
9.570791e+00,2.871094e+00,9.163392e-01,1.172712e+00,1.138806e+00
9.603345e+00,2.880859e+00,9.197934e-01,1.176880e+00,1.142844e+00
9.635898e+00,2.890625e+00,9.232513e-01,1.181050e+00,1.146883e+00
9.668452e+00,2.900391e+00,9.267129e-01,1.185223e+00,1.150924e+00
9.701006e+00,2.910156e+00,9.301784e-01,1.189397e+00,1.154966e+00
9.733560e+00,2.919922e+00,9.336476e-01,1.193573e+00,1.159011e+00
9.766113e+00,2.929688e+00,9.371207e-01,1.197750e+00,1.163057e+00
9.798667e+00,2.939453e+00,9.405975e-01,1.201930e+00,1.167105e+00
9.831221e+00,2.949219e+00,9.440782e-01,1.206112e+00,1.171154e+00
9.863774e+00,2.958984e+00,9.475628e-01,1.210295e+00,1.175206e+00
9.896328e+00,2.968750e+00,9.510513e-01,1.214481e+00,1.179259e+00
9.928882e+00,2.978516e+00,9.545436e-01,1.218668e+00,1.183314e+00
9.961436e+00,2.988281e+00,9.580399e-01,1.222857e+00,1.187370e+00
9.993989e+00,2.998047e+00,9.615401e-01,1.227049e+00,1.191429e+00
1.002654e+01,3.007813e+00,9.650442e-01,1.231242e+00,1.195489e+00
1.005910e+01,3.017578e+00,9.685524e-01,1.235437e+00,1.199551e+00
1.009165e+01,3.027344e+00,9.720645e-01,1.239634e+00,1.203615e+00
1.012420e+01,3.037109e+00,9.755807e-01,1.243833e+00,1.207680e+00
1.015676e+01,3.046875e+00,9.791008e-01,1.248034e+00,1.211748e+00
1.018931e+01,3.056641e+00,9.826251e-01,1.252237e+00,1.215817e+00
1.022187e+01,3.066406e+00,9.861533e-01,1.256443e+00,1.219888e+00
1.025442e+01,3.076172e+00,9.896857e-01,1.260650e+00,1.223962e+00
1.028697e+01,3.085938e+00,9.932222e-01,1.264859e+00,1.228036e+00
1.031953e+01,3.095703e+00,9.967629e-01,1.269070e+00,1.232113e+00
1.035208e+01,3.105469e+00,1.000308e+00,1.273283e+00,1.236192e+00
1.038463e+01,3.115234e+00,1.003857e+00,1.277499e+00,1.240272e+00
1.041719e+01,3.125000e+00,1.007410e+00,1.281716e+00,1.244355e+00
1.044974e+01,3.134766e+00,1.010967e+00,1.285935e+00,1.248439e+00
1.048229e+01,3.144531e+00,1.014529e+00,1.290157e+00,1.252525e+00
1.051485e+01,3.154297e+00,1.018094e+00,1.294380e+00,1.256613e+00
